timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
1784538549.855385,78.65,28.22,78.41,43.72,48.25,24.23,36.48,75.89,78.86,69.82,37.51,61.56,23.36,58.43,39.2,70.39,48.35,75.13,68.94,74.99,60.87,78.19,54.31,38.16,66.01,36.21,57.04,62.51,22.89,51.36,76.99,61.18,44.8,38.89,60.46,30.4,23.39,22.63,23.21,39.59,72.72,59.52,42.05,37.99,44.34,42.51,75.06,53.62,31.32,70.66,29.2,33.27,75.05,32.92,72.52,34.76,26.08,63.61,68.68,22.7,46.76,78.7,66.49,30.87
1784538549.8656237,52.38,52.76,67.47,35.0,77.01,45.73,55.69,63.17,52.68,36.63,59.94,47.02,66.27,53.6,47.55,58.34,20.34,43.13,38.89,37.82,25.31,78.96,40.11,61.34,60.79,61.55,68.09,21.96,53.28,65.56,43.78,64.13,74.77,56.82,39.98,31.47,51.51,52.7,28.12,53.96,74.34,66.06,25.47,74.15,32.28,72.54,44.35,70.02,44.79,51.22,56.86,25.34,21.63,33.45,64.67,71.51,56.51,60.44,53.99,34.41,62.92,28.11,48.35,68.43
1784538549.8759367,27.22,59.42,45.66,59.32,23.94,62.49,76.66,37.6,68.55,50.97,40.0,26.33,55.15,72.54,55.19,75.68,43.74,22.73,29.12,64.13,57.9,46.27,69.2,55.71,61.59,55.91,38.64,24.53,57.22,60.36,74.93,56.92,60.32,52.25,32.55,64.29,70.8,23.99,55.41,47.6,64.77,26.89,66.66,47.27,59.11,25.98,54.94,32.14,77.92,49.13,33.74,28.28,34.32,31.7,38.02,22.94,26.35,29.28,73.17,29.9,70.58,54.04,36.85,43.16
1784538549.886227,70.45,32.55,27.4,29.95,49.89,22.18,46.27,45.43,74.97,32.54,57.49,29.16,58.01,26.68,74.68,59.14,43.82,26.81,33.91,66.26,51.51,64.91,46.5,38.2,27.93,22.22,56.73,46.23,60.98,66.63,67.15,65.01,56.98,40.72,40.58,26.63,28.25,34.99,31.29,68.58,45.78,42.71,28.83,47.13,58.62,28.27,44.61,37.46,45.31,46.53,45.37,43.63,28.44,37.36,40.61,69.55,35.35,57.16,73.62,52.07,69.79,75.94,38.28,50.14
1784538549.896475,37.86,79.53,26.93,73.46,64.66,77.57,52.81,54.0,43.37,30.13,52.94,44.16,43.73,56.07,33.88,32.0,42.22,47.35,30.76,27.86,50.45,77.65,32.34,68.52,69.78,26.94,62.6,72.12,47.9,38.44,20.72,58.25,29.95,77.21,64.01,67.32,61.22,48.09,21.07,31.24,20.87,67.76,74.2,60.2,26.44,47.41,26.86,74.73,73.38,65.97,70.7,75.58,21.43,64.99,26.78,24.75,42.34,66.99,72.97,36.03,73.43,30.84,78.51,78.03
1784538549.9067752,54.57,35.08,25.81,60.23,41.09,46.57,44.9,70.42,61.57,42.23,25.03,52.78,38.63,21.53,32.26,31.76,77.79,72.92,52.43,78.77,20.13,57.46,24.07,35.82,47.15,77.89,77.27,35.37,66.21,33.68,78.11,52.2,58.7,38.04,63.51,75.38,41.75,45.09,69.93,64.69,71.75,66.33,77.72,47.41,43.32,29.49,22.59,60.69,45.2,72.4,73.36,36.53,39.43,68.41,28.8,70.95,79.8,20.87,29.02,60.01,39.36,72.45,62.65,71.18
1784538549.9171193,71.39,56.54,72.17,35.72,24.78,59.77,72.04,56.59,55.57,69.91,37.13,75.43,39.24,39.33,47.5,52.0,67.82,20.73,69.33,68.67,77.5,22.73,51.01,35.66,26.63,65.4,61.76,62.89,57.44,58.01,72.67,26.24,49.73,46.56,79.37,79.74,36.09,62.8,54.34,50.83,35.63,48.55,76.98,66.66,64.78,76.75,64.34,65.45,27.55,71.78,36.13,68.87,72.31,53.37,44.64,26.53,26.72,22.69,45.96,48.88,41.84,52.96,64.22,56.3
1784538549.9273508,43.32,37.36,59.09,22.7,62.0,22.97,72.34,46.52,53.64,76.86,41.98,32.36,35.65,35.01,49.08,31.8,23.46,76.91,67.71,56.54,68.89,54.69,51.85,43.9,28.69,53.17,49.78,54.36,70.32,57.72,43.79,65.58,67.96,30.67,69.28,70.4,32.13,40.09,75.18,45.95,72.44,74.36,38.39,49.3,34.18,36.02,49.07,45.65,65.77,68.33,45.0,60.57,62.18,24.21,39.32,60.66,63.73,68.09,21.89,50.33,79.7,34.91,21.04,51.96
1784538549.9376657,27.81,41.3,66.39,36.86,51.82,43.98,60.83,47.75,39.04,44.1,37.66,66.16,69.38,34.18,40.88,60.28,71.76,58.83,31.64,41.12,67.39,75.35,37.89,63.35,54.09,22.74,52.21,42.24,79.44,44.46,32.98,43.63,68.84,40.68,38.45,21.9,51.87,22.18,57.43,30.31,49.36,46.25,58.83,70.59,27.68,57.8,71.2,73.3,57.58,70.45,44.06,77.01,22.94,61.09,69.65,63.93,49.74,67.56,39.71,56.77,24.94,64.71,29.47,67.13
1784538549.9479797,67.34,69.27,64.78,29.06,43.31,50.25,67.35,64.51,36.32,20.67,48.4,28.51,58.94,32.67,44.84,25.49,26.61,68.21,36.14,77.2,75.24,39.25,35.35,71.28,41.24,44.25,23.79,30.98,31.51,33.07,45.22,27.57,47.34,55.03,40.93,21.25,53.21,35.95,47.34,71.28,51.31,49.26,55.17,40.43,57.73,27.51,76.13,77.38,76.44,48.24,50.38,75.08,38.89,61.42,54.61,35.94,61.05,73.37,23.42,66.32,44.18,30.78,48.66,33.71
1784538549.958334,60.07,23.7,58.16,38.97,72.99,26.46,54.86,30.18,31.98,44.06,33.28,41.48,42.79,27.2,38.51,45.65,74.06,77.57,36.29,35.19,62.74,66.66,21.21,48.58,68.56,69.11,23.87,76.7,63.67,79.96,25.1,60.81,65.07,66.95,60.15,38.68,60.09,55.04,35.45,51.86,23.57,71.96,60.09,43.94,78.01,71.75,27.05,65.74,65.59,42.83,35.88,43.1,70.56,50.54,24.17,75.84,29.35,37.9,75.31,39.31,73.23,27.13,38.76,70.47
1784538549.9686704,22.1,55.11,35.55,30.13,21.85,34.29,69.77,62.28,78.73,56.98,29.39,35.68,25.26,29.38,46.64,25.41,65.7,71.3,43.54,52.04,74.46,38.42,47.42,37.08,49.25,74.26,76.89,29.89,71.98,33.15,57.38,20.78,74.61,51.39,67.43,72.59,73.33,29.87,26.84,75.99,42.15,22.28,73.58,36.52,66.15,22.99,69.85,72.65,28.58,51.54,27.42,49.21,63.12,79.01,54.49,77.43,33.16,79.21,38.78,23.81,26.56,54.23,57.0,75.12
1784538549.9790149,24.95,57.23,65.12,47.14,21.97,54.91,20.8,48.29,46.81,31.62,26.73,67.33,61.94,49.58,43.49,25.35,74.15,73.06,46.08,73.07,58.01,58.04,75.22,65.74,48.52,27.27,71.83,54.37,53.8,63.45,31.97,44.78,61.97,69.4,42.44,79.75,64.58,64.1,79.76,78.0,63.67,41.15,30.25,66.99,65.99,57.52,71.29,66.76,43.09,46.95,39.35,46.71,74.05,62.54,27.88,48.92,35.04,30.09,61.79,50.35,51.52,48.46,31.27,66.42
1784538549.9894185,24.23,31.78,35.59,67.59,27.49,61.58,51.66,53.54,31.16,62.72,47.86,28.39,32.75,59.34,65.22,75.64,54.46,77.94,64.5,33.28,54.5,59.53,49.55,49.44,38.88,36.13,59.24,26.44,48.05,52.05,55.2,74.37,78.25,53.94,31.02,53.4,32.67,74.44,54.8,71.9,51.02,20.33,50.01,74.02,52.85,27.87,25.76,55.96,48.29,38.19,34.08,56.95,60.27,72.44,50.26,47.81,31.0,53.78,52.69,68.76,78.62,58.76,21.99,57.04
1784538549.999723,70.8,75.64,66.19,41.79,26.04,72.4,75.69,49.92,43.72,46.86,39.4,57.81,36.82,68.16,58.7,73.81,26.53,24.35,25.49,73.03,59.76,21.35,21.87,68.89,24.28,26.92,34.62,52.93,46.26,64.26,63.26,57.53,71.31,77.48,49.26,36.62,51.43,35.96,48.53,55.51,47.95,50.24,43.07,66.7,49.47,41.54,45.46,78.27,57.1,45.78,77.99,79.16,76.85,61.81,37.07,36.16,48.29,49.2,61.43,73.43,20.33,64.64,77.17,35.94
1784538550.0100899,77.13,57.59,21.76,40.85,37.54,37.74,72.74,30.06,76.33,22.19,32.26,45.95,50.11,24.51,59.23,29.49,71.66,31.16,73.81,68.92,68.81,29.91,42.34,78.34,43.41,32.95,63.28,72.28,66.37,64.37,58.88,61.61,45.45,21.87,37.35,73.36,69.76,72.33,77.28,22.75,71.17,54.18,65.93,37.36,30.39,70.27,79.33,46.59,47.31,46.65,52.3,44.45,66.07,61.19,26.65,56.73,63.91,69.49,60.85,72.99,29.2,31.24,35.97,42.55
1784538550.0204046,66.37,27.79,53.07,65.15,59.27,21.91,75.74,43.59,23.55,44.2,68.3,40.94,62.97,23.76,53.53,47.17,49.94,38.68,65.81,70.14,35.05,53.49,52.73,75.62,78.37,62.58,59.58,41.01,66.78,60.56,72.39,22.86,29.53,28.34,20.32,44.43,45.76,22.2,47.81,52.69,31.93,79.78,26.13,23.75,43.88,52.77,65.0,63.57,50.44,51.4,55.61,21.84,75.29,36.0,79.9,49.62,53.01,77.4,60.06,29.49,66.2,36.22,63.6,38.53
1784538550.0306976,54.46,42.25,21.76,42.4,79.65,45.41,71.62,62.37,62.0,21.9,77.97,53.26,70.81,78.25,41.51,71.08,55.46,34.92,77.09,52.48,79.53,61.51,56.21,74.29,48.81,79.53,49.86,58.61,74.72,28.81,57.21,70.73,56.57,50.12,50.15,24.19,49.81,62.59,47.47,63.01,47.39,29.77,45.55,34.38,60.56,64.96,79.86,45.79,41.03,33.54,29.79,62.58,57.34,41.72,25.22,47.99,40.47,48.19,49.86,20.91,40.14,23.48,72.7,49.4
1784538550.041006,67.85,54.25,49.93,76.22,75.2,60.07,42.75,79.19,61.68,24.75,39.95,27.93,33.65,62.1,22.27,66.32,71.77,50.85,33.29,44.74,46.04,67.11,46.29,78.43,24.15,60.78,76.19,47.65,57.3,71.06,29.81,70.06,66.2,58.31,75.61,73.73,37.59,55.28,45.64,76.83,79.97,49.97,20.4,24.8,47.42,40.17,30.37,68.67,32.64,61.34,72.44,51.79,44.17,37.35,29.48,20.15,69.45,50.69,52.49,51.44,53.27,45.33,74.66,79.87
1784538550.051313,27.85,50.26,43.69,62.19,66.81,59.2,67.74,71.53,60.06,73.3,28.07,29.56,41.87,35.97,71.58,21.53,75.94,47.03,31.45,46.98,61.27,26.49,79.49,46.95,43.39,66.01,61.46,57.02,41.75,35.47,77.83,53.6,59.8,54.14,21.68,29.02,62.2,22.66,61.34,34.34,44.87,78.72,42.46,58.3,66.24,49.37,34.22,79.06,70.29,73.46,40.28,62.88,62.29,20.12,48.98,65.22,21.1,34.23,38.43,71.77,25.83,37.8,62.31,27.31
1784538550.0616007,30.72,63.83,72.8,34.96,37.02,31.55,47.44,74.88,54.18,33.83,44.64,69.12,29.96,30.09,49.3,59.0,21.56,43.46,61.51,30.22,64.16,60.99,71.87,76.57,59.75,27.6,43.53,49.89,53.88,22.59,60.07,73.37,27.04,63.13,23.17,53.94,41.19,79.08,75.37,35.34,78.28,70.72,64.11,45.1,47.26,34.25,27.96,33.08,57.27,43.26,27.63,72.38,32.28,76.14,34.6,39.64,22.24,25.84,72.08,65.39,72.37,65.21,59.16,25.58
1784538550.0719087,23.46,72.08,76.43,59.4,39.9,24.91,72.49,30.18,55.4,71.06,44.08,25.69,60.43,60.18,34.79,40.62,40.01,59.19,30.6,20.88,27.51,69.85,44.2,45.81,67.87,29.14,50.72,77.51,64.39,42.28,20.52,59.85,61.93,26.66,34.57,30.72,33.45,53.45,65.25,68.93,58.34,69.88,57.73,72.99,59.4,61.56,68.99,46.23,51.99,76.1,22.81,30.53,55.12,21.18,49.71,69.18,42.7,42.83,75.81,54.87,74.09,69.31,55.58,65.77
1784538550.0822308,41.4,41.83,42.14,35.02,20.54,42.68,57.49,64.88,43.54,28.14,45.49,48.41,58.52,25.52,60.57,43.97,24.36,71.09,55.68,72.58,21.11,71.04,78.06,34.8,73.4,47.56,45.3,57.78,68.67,79.17,59.62,24.88,70.0,29.75,67.28,66.94,35.57,46.35,72.49,78.61,50.98,53.91,67.71,28.25,38.91,55.58,60.08,55.95,22.46,52.81,25.48,77.24,57.66,49.63,75.36,51.16,38.23,26.33,56.77,78.43,37.3,52.72,49.3,69.68
1784538550.0925112,77.35,60.28,77.45,35.64,50.94,44.5,29.21,77.52,76.1,67.26,69.29,25.51,62.15,53.45,45.88,41.31,31.08,25.37,79.82,61.69,76.47,35.74,79.37,50.11,70.62,64.75,63.42,25.91,78.24,65.66,26.85,51.07,22.7,22.38,67.51,35.11,26.45,39.25,55.81,23.31,43.94,64.5,53.11,78.73,78.25,66.66,37.67,39.88,72.34,68.32,47.08,20.48,42.22,42.17,35.52,63.32,63.04,26.13,76.37,56.09,38.84,56.42,63.71,56.96
1784538550.1028237,65.64,32.63,71.08,22.28,21.25,60.81,45.48,29.56,68.06,30.21,58.58,68.76,26.7,47.89,51.43,42.32,54.29,27.74,46.83,60.73,72.22,24.33,27.66,26.24,64.75,76.99,62.56,47.81,69.27,32.33,29.38,76.54,73.78,58.45,64.65,63.79,63.81,23.63,36.89,56.97,77.22,50.46,66.84,24.93,63.58,65.62,30.85,50.06,28.03,78.29,36.08,24.63,36.84,29.94,53.78,59.62,50.61,37.54,70.35,60.99,20.47,24.41,36.23,50.96
1784538550.1131318,47.43,65.72,37.08,36.85,46.04,72.56,70.41,69.76,22.29,46.56,49.0,73.64,42.8,63.47,73.51,24.24,66.57,36.44,62.13,64.89,63.85,60.46,67.85,60.52,45.77,70.77,78.92,39.32,25.39,57.94,66.32,40.12,79.57,70.0,32.03,27.39,37.45,28.76,46.14,56.22,48.7,63.57,60.41,34.1,61.58,76.68,33.75,53.17,64.8,59.42,41.11,64.28,20.04,37.33,56.81,34.49,24.37,50.95,51.52,67.84,26.46,78.3,27.21,39.25
1784538550.1234457,57.83,28.6,74.44,32.56,46.9,27.35,52.31,50.9,36.75,30.58,33.65,71.55,68.91,42.08,33.38,33.53,31.68,77.44,58.41,34.7,50.15,70.47,33.48,55.03,73.56,44.72,29.87,50.28,56.16,44.27,68.68,45.07,57.46,37.98,52.59,76.43,34.21,30.39,49.79,75.35,58.0,60.46,37.06,78.32,48.81,60.75,49.89,57.18,52.58,50.23,53.0,27.09,71.63,70.94,31.88,56.22,32.49,36.56,71.19,74.32,38.22,48.66,70.85,54.82
1784538550.1337724,33.85,48.86,51.33,44.77,28.26,50.85,34.44,63.82,21.84,55.28,49.95,27.73,36.09,56.66,62.23,33.54,32.39,21.48,75.79,59.76,78.1,63.13,48.31,22.51,30.79,31.87,46.33,58.72,56.5,49.25,67.76,34.54,34.19,62.24,63.03,74.16,33.62,75.8,20.64,38.28,71.99,71.72,37.58,75.11,37.77,28.06,51.37,52.07,53.62,61.85,59.34,58.7,79.78,76.81,64.79,41.53,27.56,59.33,54.98,23.16,75.26,62.54,35.53,48.16
1784538550.1440933,79.1,57.66,36.52,29.06,53.16,48.01,70.24,27.73,67.9,66.43,52.86,29.32,23.08,52.07,58.45,27.73,66.42,55.68,39.53,27.77,71.35,21.62,42.22,34.32,50.06,79.34,56.22,28.18,76.75,48.35,77.27,53.33,51.48,63.67,31.56,50.53,29.23,50.36,21.8,40.64,33.93,53.14,25.76,76.14,48.47,49.33,73.0,64.59,44.75,56.31,20.77,34.2,39.85,26.8,39.89,68.34,67.96,60.43,67.31,68.54,66.42,50.87,35.18,67.06
1784538550.1543844,21.52,35.1,55.04,45.25,60.09,38.25,74.62,72.69,28.63,31.4,21.57,62.83,25.39,54.44,55.2,72.04,25.09,47.0,41.38,27.23,70.91,57.99,60.24,39.04,51.45,78.65,37.72,25.04,44.4,33.01,68.52,53.43,75.66,64.82,45.9,34.47,51.38,46.41,25.83,62.82,72.12,58.94,59.97,73.93,37.67,77.84,46.81,64.89,21.49,62.15,32.91,55.38,21.45,21.47,53.49,22.45,63.36,59.54,75.33,67.97,51.04,40.29,20.13,73.02
1784538550.1646752,64.74,55.89,74.33,54.59,59.13,79.92,20.9,33.23,27.22,74.82,67.16,53.84,48.06,24.64,26.45,57.36,68.38,23.14,72.33,52.81,64.38,77.93,38.25,32.49,56.93,35.89,43.71,70.66,68.9,51.92,69.55,62.31,71.78,44.82,55.18,23.8,25.19,35.79,70.97,65.24,34.58,66.65,38.93,39.65,39.63,26.88,58.7,30.86,33.52,79.06,51.62,46.69,74.34,42.22,38.15,67.4,34.1,40.22,76.29,40.79,61.62,55.08,31.83,68.93
1784538550.1749532,37.4,76.93,39.01,62.01,56.1,77.4,46.87,54.4,37.17,71.75,50.22,40.62,57.44,45.9,64.76,41.29,33.93,45.75,53.67,75.91,43.97,62.62,36.94,32.08,48.04,49.56,31.44,38.31,28.61,21.82,76.2,28.04,57.32,27.09,39.02,38.17,65.85,30.9,28.56,38.49,75.08,36.41,23.7,73.28,49.02,52.31,65.12,79.83,21.48,35.3,57.93,36.8,23.77,47.74,49.04,46.39,30.78,43.15,40.0,49.83,43.09,79.99,56.51,48.78
1784538550.1853077,25.54,64.21,40.35,77.77,62.91,48.82,79.3,25.26,67.53,26.37,41.31,64.83,23.47,28.24,37.64,26.7,33.02,67.25,57.72,75.07,21.99,29.49,45.09,66.37,44.26,77.48,40.57,40.03,54.48,59.85,47.28,78.08,65.57,55.64,39.2,74.66,76.19,78.0,51.68,60.82,78.7,43.33,72.75,59.24,52.33,21.77,74.27,48.29,52.85,31.7,75.24,49.75,54.82,41.74,58.08,53.41,35.34,59.28,58.03,58.23,40.89,64.3,74.51,22.91
1784538550.1956136,64.14,48.61,56.83,21.01,72.59,53.06,64.89,75.42,30.53,28.68,78.23,32.04,26.2,62.56,65.17,49.83,48.73,23.25,49.8,36.84,29.88,71.04,30.37,56.72,51.1,24.42,71.77,30.23,50.19,69.39,75.99,51.43,67.61,62.17,54.06,59.37,57.55,58.58,50.44,20.24,66.13,46.94,58.32,29.19,54.18,61.89,44.39,35.03,66.26,67.06,64.51,23.59,44.52,51.47,30.5,59.9,41.99,22.76,50.62,67.22,33.23,34.46,22.52,45.9
1784538550.2059085,72.4,46.3,42.04,50.86,69.71,34.2,61.85,58.39,66.86,46.19,71.59,73.91,30.17,53.02,25.95,51.19,39.01,66.76,28.93,78.79,71.11,32.22,79.86,21.59,47.65,27.69,27.11,69.84,73.0,55.72,54.6,64.46,42.33,33.03,55.23,44.77,50.99,47.83,33.07,62.71,57.46,54.41,64.68,38.72,38.92,34.73,37.17,22.18,29.91,46.04,75.92,21.64,41.75,37.38,72.65,42.65,72.8,76.73,47.11,30.06,38.79,42.68,38.76,51.25
1784538550.216202,23.19,67.39,65.18,20.23,50.81,77.81,31.18,56.92,72.13,77.82,40.72,51.69,67.82,38.55,40.42,58.56,37.89,44.36,45.35,43.39,27.02,51.67,54.71,65.73,26.32,21.92,26.38,67.11,36.6,74.12,75.03,20.29,27.56,39.61,57.55,60.48,78.03,40.9,42.59,44.32,26.94,72.77,29.8,43.19,60.83,38.91,39.36,45.7,61.92,50.74,41.74,51.55,77.16,71.16,52.02,30.28,28.78,78.76,28.55,37.19,37.79,71.98,22.69,31.63
1784538550.2264812,21.82,74.85,27.72,64.62,23.34,28.9,38.31,36.58,32.78,59.41,34.6,45.49,74.76,31.76,30.67,47.14,28.56,64.26,79.39,77.85,53.47,76.93,51.15,65.84,41.82,29.73,64.79,43.24,46.18,34.3,26.51,59.8,36.05,24.19,36.1,22.16,74.18,65.69,77.01,58.69,69.11,42.09,68.65,39.35,54.3,36.89,58.2,25.03,66.96,30.55,57.92,54.3,31.35,53.41,58.04,36.81,35.88,26.53,35.07,28.31,25.62,66.17,56.64,79.45
1784538550.2367697,55.73,65.62,68.13,25.74,50.87,58.36,30.46,47.22,67.09,65.34,70.38,21.22,65.61,59.4,46.44,48.17,48.61,78.92,51.39,64.32,71.85,33.59,54.77,42.41,37.6,73.06,58.63,68.27,61.94,28.76,27.23,62.82,53.77,57.03,52.75,67.8,79.12,23.65,44.15,22.04,31.1,70.62,32.44,40.76,21.7,79.3,40.96,25.74,61.76,28.15,51.82,20.32,68.56,75.94,39.77,58.95,33.91,63.03,70.78,39.16,27.84,22.0,44.44,68.69
1784538550.2471178,23.83,57.26,63.03,33.25,36.55,50.83,68.52,76.22,49.61,78.24,22.22,34.33,23.29,26.02,67.49,63.59,40.38,24.47,22.3,45.78,70.01,66.8,42.36,23.68,58.25,55.94,52.99,76.45,41.98,57.2,71.29,56.17,49.02,33.46,20.59,23.07,43.63,62.02,24.98,61.94,70.77,32.31,65.53,53.99,55.5,75.52,76.68,40.66,48.8,42.95,36.16,79.45,69.09,43.92,26.57,21.96,44.16,52.53,46.05,78.9,29.0,39.81,76.61,29.82
1784538550.257432,58.78,76.92,28.43,24.42,64.37,32.1,36.7,33.68,78.9,44.06,26.47,27.27,57.94,24.56,21.78,25.12,40.6,57.32,32.34,61.14,34.66,31.51,26.23,66.42,39.78,58.23,70.36,24.51,27.62,31.84,31.68,55.12,30.89,66.97,66.55,28.23,67.29,27.25,49.78,70.63,79.44,34.83,39.92,34.26,69.27,38.37,74.07,71.7,49.29,59.27,53.74,43.9,46.56,40.41,26.43,31.27,43.9,26.2,77.32,66.67,46.65,73.77,20.25,21.27
1784538550.2677217,54.81,31.62,72.44,78.48,25.62,43.63,52.03,42.54,47.74,49.66,36.67,38.33,50.88,71.42,29.65,46.02,32.8,23.97,44.36,40.34,70.69,61.49,28.55,71.48,76.1,50.06,37.64,26.39,52.51,41.11,69.46,75.33,38.2,79.23,60.94,25.37,61.66,30.08,76.07,33.85,58.65,72.02,78.88,40.11,32.42,79.7,61.38,23.58,69.36,67.66,66.6,78.74,54.76,69.15,35.56,74.84,58.52,54.83,61.24,50.03,27.46,58.03,74.41,49.48
1784538550.2780132,38.06,53.19,38.05,52.63,43.54,31.55,65.34,75.88,54.98,62.64,74.68,46.55,58.66,54.37,34.55,32.9,33.61,74.13,24.11,42.95,52.06,58.72,36.31,71.41,68.98,57.15,43.53,29.91,32.67,46.77,52.72,57.06,69.92,29.65,69.78,44.02,69.71,75.86,74.57,74.48,63.19,66.2,42.11,35.32,79.86,75.13,51.2,21.81,51.07,31.4,62.4,31.35,51.13,50.23,77.49,48.07,56.44,59.67,50.34,51.25,51.86,78.92,46.41,39.79
1784538550.2882564,49.97,24.15,68.01,76.55,34.09,66.43,66.03,44.23,70.15,42.76,54.33,55.8,64.27,30.36,31.2,40.35,75.18,38.09,76.43,25.7,28.38,45.68,39.43,51.59,68.93,78.18,43.37,74.67,57.51,20.89,51.14,73.53,36.28,78.0,36.79,52.17,62.0,79.96,34.66,52.42,64.07,38.7,37.54,58.89,40.98,39.5,58.7,75.07,56.93,33.72,61.77,70.2,56.18,61.06,56.15,61.09,40.55,70.99,22.97,31.64,61.24,66.11,58.86,70.7
1784538550.298545,55.37,63.07,55.26,60.0,60.29,52.19,50.54,69.16,78.06,38.26,71.23,26.65,62.47,48.72,41.62,68.64,26.76,48.72,42.28,44.85,75.79,44.6,25.61,58.4,54.81,76.52,20.21,70.47,66.2,29.29,53.58,37.39,70.76,34.04,67.39,56.65,40.71,52.53,31.5,51.66,40.95,45.87,67.69,79.93,76.37,35.93,61.89,54.27,76.73,38.82,51.28,26.42,71.86,33.62,43.34,58.95,57.1,45.7,79.17,67.35,75.15,48.4,65.29,67.16
1784538550.3088923,72.53,22.29,33.83,78.89,45.94,33.31,79.26,56.22,44.17,65.83,39.26,30.26,69.52,42.77,24.81,24.25,44.45,30.62,50.56,43.54,25.2,51.56,49.3,26.67,33.78,45.35,25.4,53.92,27.08,34.99,62.9,68.47,29.02,74.81,56.86,68.88,43.36,50.14,67.3,47.19,51.16,23.91,28.77,63.66,43.89,59.11,59.92,35.46,45.36,27.07,44.55,52.85,39.37,79.89,22.23,54.32,23.42,62.51,32.52,26.66,21.05,60.39,71.96,32.09
1784538550.319144,50.86,58.87,65.23,78.0,27.86,55.19,38.46,58.05,37.78,55.48,26.46,54.5,70.45,72.58,55.38,20.8,61.37,59.52,64.65,54.01,32.71,23.34,31.11,41.48,20.86,41.98,71.87,37.39,63.63,74.64,33.7,58.74,37.21,77.24,51.73,68.89,75.76,63.17,28.78,57.12,50.65,25.36,21.66,70.84,78.9,70.23,24.43,38.18,59.91,20.45,70.64,74.25,70.57,47.81,48.05,29.27,77.92,20.58,36.54,39.66,58.61,46.15,69.61,40.91
1784538550.3294742,75.09,34.44,42.47,32.3,48.76,56.67,30.52,65.38,20.87,39.87,77.56,31.03,57.03,76.26,48.64,76.08,56.94,57.67,79.37,23.65,78.1,42.83,27.71,39.02,63.49,79.93,42.41,30.22,59.1,59.08,76.35,57.06,73.5,39.07,65.86,64.75,69.6,52.83,49.1,28.2,33.85,23.51,54.86,23.14,64.54,68.91,58.25,62.97,44.25,29.35,29.85,77.99,42.51,33.38,45.19,45.23,61.26,60.94,37.61,34.4,79.31,77.32,62.61,65.62
1784538550.339719,48.37,73.05,42.23,79.87,66.8,33.3,36.91,26.98,73.79,42.54,78.9,74.72,52.28,25.64,54.39,65.32,41.24,33.33,61.17,44.07,69.73,61.81,71.72,58.91,45.27,39.49,78.61,74.94,66.44,47.55,43.66,42.57,51.13,68.11,29.63,55.67,50.1,53.7,44.23,50.76,58.15,31.99,46.27,79.23,58.74,78.71,28.41,53.62,33.61,23.46,60.74,69.57,72.7,34.18,72.29,27.38,35.08,50.05,34.92,66.34,70.78,46.1,47.57,34.35
1784538550.349999,31.96,29.6,43.94,41.99,37.37,58.9,31.92,44.79,56.72,65.84,45.44,35.84,48.3,66.76,30.22,31.48,34.45,25.6,28.1,32.38,65.94,42.74,31.84,64.08,38.19,70.34,53.92,56.73,36.64,65.22,25.63,26.65,25.38,76.99,52.04,36.64,43.33,61.69,69.95,56.42,60.71,70.4,60.56,42.78,65.98,58.78,45.28,54.73,78.38,54.41,21.27,38.53,25.52,56.4,64.86,28.42,40.71,33.39,67.83,46.02,35.55,70.58,60.33,26.07
1784538550.3602896,35.46,74.88,20.11,73.24,39.37,58.24,40.55,60.34,49.07,77.82,75.92,64.25,57.91,71.29,40.26,76.99,52.79,79.17,63.62,63.54,35.66,32.38,32.35,52.78,60.17,24.95,63.48,63.7,70.24,43.04,60.31,31.99,35.73,52.78,67.5,67.24,37.25,63.87,67.84,23.86,35.71,76.84,39.33,59.61,50.75,71.07,77.14,38.71,40.92,75.67,35.51,46.57,61.21,55.6,50.24,46.7,55.06,64.53,32.84,66.25,44.03,39.85,60.82,77.4
